MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,4,"M ","ISM","M1","WTEMP",,7.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,3,"M ","ISM","M1","WTEMP",,6.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,2,"M ","ISM","M1","WTEMP",,6.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,1,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,0.5,"S ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,7.5,"B ","ISM","M1","WTEMP",,6.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,7.4,"B ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,7,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,6,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,5,"M ","ISM","M1","WTEMP",,6.50000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,4,"M ","ISM","M1","WTEMP",,6.50000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,3,"M ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,2,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,1,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,0.5,"S ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,6.9,"B ","ISM","M1","WTEMP",,6.70000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,6,"M ","ISM","M1","WTEMP",,6.70000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,2,"M ","ISM","M1","WTEMP",,7.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,1,"M ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,0.5,"S ","ISM","M1","WTEMP",,7.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,6.6,"B ","ISM","M1","WTEMP",,12.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,6,"M ","ISM","M1","WTEMP",,12.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,5,"M ","ISM","M1","WTEMP",,12.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,4,"M ","ISM","M1","WTEMP",,12.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,3,"M ","ISM","M1","WTEMP",,12.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,2,"M ","ISM","M1","WTEMP",,12.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,1,"M ","ISM","M1","WTEMP",,12.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,0.5,"S ","ISM","M1","WTEMP",,12.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,8,"B ","ISM","M1","WTEMP",,18.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,7,"M ","ISM","M1","WTEMP",,17.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,6,"M ","ISM","M1","WTEMP",,17.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,5,"M ","ISM","M1","WTEMP",,17.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,4,"M ","ISM","M1","WTEMP",,17.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,2,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,1,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,0.5,"S ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,6.9,"B ","ISM","M1","WTEMP",,8.50000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,6,"M ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,5,"M ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,4,"M ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,3,"M ","ISM","M1","WTEMP",,7.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,6,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,5,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,4,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,3,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,8.1,"B ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,7,"M ","ISM","M1","WTEMP",,27.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,5,"M ","ISM","M1","WTEMP",,7.30000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,4,"M ","ISM","M1","WTEMP",,7.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,3,"M ","ISM","M1","WTEMP",,7.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,2,"M ","ISM","M1","WTEMP",,7.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,1,"M ","ISM","M1","WTEMP",,7.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,0.5,"S ","ISM","M1","WTEMP",,7.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,5.7,"B ","ISM","M1","WTEMP",,8.90000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,5,"M ","ISM","M1","WTEMP",,8.90000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,4,"M ","ISM","M1","WTEMP",,9.00000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,3,"M ","ISM","M1","WTEMP",,8.80000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,2,"M ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,1,"M ","ISM","M1","WTEMP",,7.40000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639680,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/13/2022,11:20:00,6.7,,,0.5,"S ","ISM","M1","WTEMP",,7.20000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,5.4,"B ","ISM","M1","WTEMP",,14.60000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,5,"M ","ISM","M1","WTEMP",,14.50000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,4,"M ","ISM","M1","WTEMP",,14.60000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,3,"M ","ISM","M1","WTEMP",,14.60000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,2,"M ","ISM","M1","WTEMP",,14.60000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,1,"M ","ISM","M1","WTEMP",,14.60000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639565,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/14/2022,08:30:00,6.4,,,0.5,"S ","ISM","M1","WTEMP",,14.60000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,0.5,"S ","ISM","M1","WTEMP",,17.00000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,1,"M ","ISM","M1","WTEMP",,16.90000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,6,"M ","ISM","M1","WTEMP",,17.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,2,"M ","ISM","M1","WTEMP",,16.80000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,6.9,"B ","ISM","M1","WTEMP",,17.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,4,"M ","ISM","M1","WTEMP",,17.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,3,"M ","ISM","M1","WTEMP",,17.00000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",639448,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/12/2022,10:10:00,7.9,,,5,"M ","ISM","M1","WTEMP",,17.10000,"DEG C","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,5.8,"B ","ISM","M1","WTEMP",,25.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,5,"M ","ISM","M1","WTEMP",,26.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,4,"M ","ISM","M1","WTEMP",,26.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,3,"M ","ISM","M1","WTEMP",,26.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,2,"M ","ISM","M1","WTEMP",,26.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,1,"M ","ISM","M1","WTEMP",,26.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",625422,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2022,10:51:00,6.8,,,0.5,"S ","ISM","M1","WTEMP",,26.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,5.2,"B ","ISM","M1","WTEMP",,29.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,5,"M ","ISM","M1","WTEMP",,29.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,4,"M ","ISM","M1","WTEMP",,29.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,3,"M ","ISM","M1","WTEMP",,29.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,2,"M ","ISM","M1","WTEMP",,30.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,1,"M ","ISM","M1","WTEMP",,30.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621600,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/9/2022,11:02:00,6.2,,,0.5,"S ","ISM","M1","WTEMP",,30.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,7.3,"B ","ISM","M1","WTEMP",,26.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,7,"M ","ISM","M1","WTEMP",,26.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,6,"M ","ISM","M1","WTEMP",,26.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,5,"M ","ISM","M1","WTEMP",,26.50000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,4,"M ","ISM","M1","WTEMP",,26.80000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,3,"M ","ISM","M1","WTEMP",,27.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,2,"M ","ISM","M1","WTEMP",,27.10000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,1,"M ","ISM","M1","WTEMP",,27.20000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",621514,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/12/2022,09:29:00,8.3,,,0.5,"S ","ISM","M1","WTEMP",,27.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,8,"B ","ISM","M1","WTEMP",,20.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,7,"M ","ISM","M1","WTEMP",,20.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,6,"M ","ISM","M1","WTEMP",,20.90000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,5,"M ","ISM","M1","WTEMP",,21.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,4,"M ","ISM","M1","WTEMP",,22.00000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,3,"M ","ISM","M1","WTEMP",,22.50000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,2,"M ","ISM","M1","WTEMP",,24.30000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,1,"M ","ISM","M1","WTEMP",,26.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620898,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/2/2022,11:28:00,9,,,0.5,"S ","ISM","M1","WTEMP",,27.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,7.3,"B ","ISM","M1","WTEMP",,11.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,7,"M ","ISM","M1","WTEMP",,11.40000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,6,"M ","ISM","M1","WTEMP",,11.50000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,5,"M ","ISM","M1","WTEMP",,11.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,4,"M ","ISM","M1","WTEMP",,11.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,3,"M ","ISM","M1","WTEMP",,11.60000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",620745,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/12/2022,11:55:00,8.3,,,2,"M ","ISM","M1","WTEMP",,11.70000,"DEG C","F01 ",,,,,"",38.94960,-76.54610,"T3"
